date,lang,label_GR,v2_NWO,counts,platform
2018-03-25,eng,0,0,1,4chan
2018-03-25,eng,0,1,89,4chan
2018-03-25,eng,1,1,6,4chan
2018-03-26,eng,0,1,69,4chan
2018-03-26,eng,1,1,13,4chan
2018-03-27,eng,0,1,63,4chan
2018-03-27,eng,1,1,5,4chan
2018-03-28,eng,0,1,62,4chan
2018-03-28,eng,1,1,2,4chan
2018-03-29,eng,0,1,48,4chan
2018-03-29,eng,1,1,2,4chan
2018-03-30,eng,0,1,65,4chan
2018-03-30,eng,1,1,3,4chan
2018-03-31,eng,0,1,51,4chan
2018-03-31,eng,1,1,10,4chan
2018-04-01,eng,0,1,44,4chan
2018-04-01,eng,1,1,5,4chan
2018-04-02,eng,0,1,37,4chan
2018-04-02,eng,1,1,2,4chan
2018-04-03,eng,0,1,61,4chan
2018-04-03,eng,1,0,1,4chan
2018-04-03,eng,1,1,4,4chan
2018-04-04,eng,0,0,1,4chan
2018-04-04,eng,0,1,51,4chan
2018-04-04,eng,1,1,4,4chan
2018-04-05,eng,0,1,65,4chan
2018-04-05,eng,1,1,8,4chan
2018-04-06,eng,0,1,55,4chan
2018-04-06,eng,1,1,2,4chan
2018-04-07,eng,0,0,1,4chan
2018-04-07,eng,0,1,58,4chan
2018-04-07,eng,1,1,8,4chan
2018-04-08,eng,0,1,76,4chan
2018-04-08,eng,1,1,3,4chan
2018-04-09,eng,0,0,2,4chan
2018-04-09,eng,0,1,144,4chan
2018-04-09,eng,1,1,10,4chan
2018-04-10,eng,0,0,3,4chan
2018-04-10,eng,0,1,207,4chan
2018-04-10,eng,1,0,2,4chan
2018-04-10,eng,1,1,13,4chan
2018-04-11,eng,0,0,3,4chan
2018-04-11,eng,0,1,180,4chan
2018-04-11,eng,1,1,8,4chan
2018-04-12,eng,0,0,1,4chan
2018-04-12,eng,0,1,112,4chan
2018-04-12,eng,1,1,10,4chan
2018-04-13,eng,0,1,33,4chan
2018-04-13,eng,1,1,3,4chan
2018-04-14,eng,0,1,301,4chan
2018-04-14,eng,1,1,9,4chan
2018-04-15,eng,0,0,4,4chan
2018-04-15,eng,0,1,115,4chan
2018-04-15,eng,1,1,8,4chan
2018-04-16,eng,0,1,127,4chan
2018-04-16,eng,1,1,5,4chan
2018-04-17,eng,0,1,65,4chan
2018-04-17,eng,1,1,3,4chan
2018-04-18,eng,0,0,1,4chan
2018-04-18,eng,0,1,42,4chan
2018-04-18,eng,1,1,3,4chan
2018-04-19,eng,0,1,43,4chan
2018-04-19,eng,1,1,3,4chan
2018-04-20,eng,0,1,44,4chan
2018-04-20,eng,1,1,2,4chan
2018-04-21,eng,0,0,1,4chan
2018-04-21,eng,0,1,68,4chan
2018-04-21,eng,1,1,6,4chan
2018-04-22,eng,0,1,34,4chan
2018-04-22,eng,1,1,8,4chan
2018-04-23,eng,0,0,1,4chan
2018-04-23,eng,0,1,40,4chan
2018-04-23,eng,1,1,5,4chan
2018-04-24,eng,0,1,64,4chan
2018-04-24,eng,1,1,6,4chan
2018-04-25,eng,0,0,1,4chan
2018-04-25,eng,0,1,53,4chan
2018-04-25,eng,1,1,11,4chan
2018-04-26,eng,0,1,69,4chan
2018-04-26,eng,1,1,7,4chan
2018-04-27,eng,0,0,1,4chan
2018-04-27,eng,0,1,54,4chan
2018-04-27,eng,1,1,6,4chan
2018-04-28,eng,0,1,58,4chan
2018-04-28,eng,1,1,7,4chan
