date,lang,label_GR,v2_NWO,counts,platform
2021-03-28,eng,0,0,3,4chan
2021-03-28,eng,0,1,18,4chan
2021-03-29,eng,0,0,4,4chan
2021-03-29,eng,0,1,28,4chan
2021-03-30,eng,0,0,6,4chan
2021-03-30,eng,0,1,38,4chan
2021-03-30,eng,1,0,2,4chan
2021-03-31,eng,0,0,7,4chan
2021-03-31,eng,0,1,28,4chan
2021-03-31,eng,1,1,1,4chan
2021-04-01,eng,0,0,3,4chan
2021-04-01,eng,0,1,15,4chan
2021-04-02,eng,0,0,2,4chan
2021-04-02,eng,0,1,14,4chan
2021-04-03,eng,0,0,8,4chan
2021-04-03,eng,0,1,26,4chan
2021-04-03,eng,1,1,1,4chan
2021-04-04,eng,0,0,6,4chan
2021-04-04,eng,0,1,14,4chan
2021-04-04,eng,1,1,2,4chan
2021-04-05,eng,0,0,7,4chan
2021-04-05,eng,0,1,27,4chan
2021-04-05,eng,1,0,1,4chan
2021-04-06,eng,0,0,8,4chan
2021-04-06,eng,0,1,16,4chan
2021-04-06,eng,1,1,1,4chan
2021-04-07,eng,0,0,3,4chan
2021-04-07,eng,0,1,21,4chan
2021-04-07,eng,1,0,2,4chan
2021-04-07,eng,1,1,1,4chan
2021-04-08,eng,0,0,11,4chan
2021-04-08,eng,0,1,29,4chan
2021-04-08,eng,1,1,2,4chan
2021-04-09,eng,0,0,12,4chan
2021-04-09,eng,0,1,42,4chan
2021-04-09,eng,1,1,2,4chan
2021-04-10,eng,0,0,10,4chan
2021-04-10,eng,0,1,34,4chan
2021-04-10,eng,1,1,2,4chan
2021-04-11,eng,0,0,5,4chan
2021-04-11,eng,0,1,23,4chan
2021-04-11,eng,1,0,1,4chan
2021-04-11,eng,1,1,1,4chan
2021-04-12,eng,0,0,3,4chan
2021-04-12,eng,0,1,17,4chan
2021-04-13,eng,0,0,4,4chan
2021-04-13,eng,0,1,33,4chan
2021-04-14,eng,0,0,12,4chan
2021-04-14,eng,0,1,20,4chan
2021-04-15,eng,0,0,5,4chan
2021-04-15,eng,0,1,26,4chan
2021-04-16,eng,0,0,9,4chan
2021-04-16,eng,0,1,30,4chan
2021-04-17,eng,0,0,9,4chan
2021-04-17,eng,0,1,39,4chan
2021-04-17,eng,1,0,1,4chan
2021-04-17,eng,1,1,1,4chan
2021-04-18,eng,0,0,8,4chan
2021-04-18,eng,0,1,26,4chan
2021-04-18,eng,1,1,1,4chan
2021-04-19,eng,0,0,10,4chan
2021-04-19,eng,0,1,19,4chan
2021-04-20,eng,0,0,6,4chan
2021-04-20,eng,0,1,30,4chan
2021-04-21,eng,0,0,8,4chan
2021-04-21,eng,0,1,25,4chan
2021-04-21,eng,1,1,2,4chan
2021-04-22,eng,0,0,3,4chan
2021-04-22,eng,0,1,24,4chan
2021-04-22,eng,1,1,2,4chan
2021-04-23,eng,0,0,7,4chan
2021-04-23,eng,0,1,15,4chan
2021-04-24,eng,0,0,5,4chan
2021-04-24,eng,0,1,19,4chan
2021-04-25,eng,0,0,6,4chan
2021-04-25,eng,0,1,24,4chan
2021-04-26,eng,0,0,11,4chan
2021-04-26,eng,0,1,36,4chan
2021-04-26,eng,1,1,1,4chan
2021-04-27,eng,0,0,3,4chan
2021-04-27,eng,0,1,15,4chan
2021-04-28,eng,0,0,5,4chan
2021-04-28,eng,0,1,12,4chan
2021-04-28,eng,1,1,1,4chan
2021-04-29,eng,0,0,15,4chan
2021-04-29,eng,0,1,25,4chan
2021-04-29,eng,1,1,2,4chan
2021-04-30,eng,0,0,10,4chan
2021-04-30,eng,0,1,18,4chan
2021-04-30,eng,1,1,2,4chan
2021-05-01,eng,0,0,7,4chan
2021-05-01,eng,0,1,27,4chan
2021-05-02,eng,0,0,5,4chan
2021-05-02,eng,0,1,19,4chan
2021-05-03,eng,0,0,8,4chan
2021-05-03,eng,0,1,15,4chan
2021-05-03,eng,1,1,1,4chan
2021-05-04,eng,0,0,8,4chan
2021-05-04,eng,0,1,32,4chan
2021-05-05,eng,0,0,4,4chan
2021-05-05,eng,0,1,24,4chan
2021-05-06,eng,0,0,8,4chan
2021-05-06,eng,0,1,32,4chan
2021-05-06,eng,1,0,1,4chan
2021-05-06,eng,1,1,1,4chan
2021-05-07,eng,0,0,11,4chan
2021-05-07,eng,0,1,23,4chan
2021-05-07,eng,1,0,1,4chan
2021-05-07,eng,1,1,1,4chan
2021-05-08,eng,0,0,8,4chan
2021-05-08,eng,0,1,31,4chan
2021-05-09,eng,0,0,21,4chan
2021-05-09,eng,0,1,36,4chan
2021-05-09,eng,1,1,1,4chan
2021-05-10,eng,0,0,10,4chan
2021-05-10,eng,0,1,37,4chan
2021-05-10,eng,1,1,1,4chan
2021-05-11,eng,0,0,6,4chan
2021-05-11,eng,0,1,28,4chan
2021-05-11,eng,1,0,2,4chan
2021-05-11,eng,1,1,1,4chan
2021-05-12,eng,0,0,10,4chan
2021-05-12,eng,0,1,31,4chan
2021-05-12,eng,1,1,2,4chan
2021-05-13,eng,0,0,9,4chan
2021-05-13,eng,0,1,34,4chan
2021-05-13,eng,1,0,2,4chan
2021-05-13,eng,1,1,3,4chan
2021-05-14,eng,0,0,9,4chan
2021-05-14,eng,0,1,24,4chan
2021-05-15,eng,0,0,10,4chan
2021-05-15,eng,0,1,33,4chan
2021-05-15,eng,1,1,2,4chan
2021-05-16,eng,0,0,9,4chan
2021-05-16,eng,0,1,35,4chan
2021-05-16,eng,1,1,3,4chan
2021-05-17,eng,0,0,9,4chan
2021-05-17,eng,0,1,31,4chan
2021-05-17,eng,1,1,2,4chan
2021-05-18,eng,0,0,4,4chan
2021-05-18,eng,0,1,27,4chan
2021-05-18,eng,1,0,1,4chan
2021-05-19,eng,0,0,9,4chan
2021-05-19,eng,0,1,48,4chan
2021-05-20,eng,0,0,12,4chan
2021-05-20,eng,0,1,39,4chan
2021-05-20,eng,1,1,2,4chan
2021-05-21,eng,0,0,17,4chan
2021-05-21,eng,0,1,41,4chan
2021-05-21,eng,1,1,1,4chan
2021-05-22,eng,0,0,16,4chan
2021-05-22,eng,0,1,36,4chan
2021-05-23,eng,0,0,5,4chan
2021-05-23,eng,0,1,45,4chan
2021-05-23,eng,1,1,2,4chan
2021-05-24,eng,0,0,8,4chan
2021-05-24,eng,0,1,29,4chan
2021-05-24,eng,1,0,1,4chan
2021-05-24,eng,1,1,1,4chan
2021-05-25,eng,0,0,12,4chan
2021-05-25,eng,0,1,19,4chan
2021-05-26,eng,0,0,9,4chan
2021-05-26,eng,0,1,29,4chan
2021-05-26,eng,1,0,1,4chan
2021-05-26,eng,1,1,2,4chan
2021-05-27,eng,0,0,7,4chan
2021-05-27,eng,0,1,40,4chan
2021-05-27,eng,1,1,3,4chan
2021-05-28,eng,0,0,7,4chan
2021-05-28,eng,0,1,19,4chan
2021-05-28,eng,1,1,1,4chan
2021-05-29,eng,0,0,17,4chan
2021-05-29,eng,0,1,33,4chan
2021-05-30,eng,0,0,8,4chan
2021-05-30,eng,0,1,37,4chan
2021-05-30,eng,1,0,1,4chan
2021-05-30,eng,1,1,1,4chan
2021-05-31,eng,0,0,9,4chan
2021-05-31,eng,0,1,20,4chan
2021-05-31,eng,1,1,2,4chan
2021-06-01,eng,0,0,5,4chan
2021-06-01,eng,0,1,29,4chan
2021-06-02,eng,0,0,4,4chan
2021-06-02,eng,0,1,27,4chan
2021-06-02,eng,1,0,1,4chan
2021-06-03,eng,0,0,16,4chan
2021-06-03,eng,0,1,47,4chan
2021-06-04,eng,0,0,7,4chan
2021-06-04,eng,0,1,32,4chan
2021-06-04,eng,1,0,1,4chan
2021-06-04,eng,1,1,1,4chan
2021-06-05,eng,0,0,3,4chan
2021-06-05,eng,0,1,24,4chan
2021-06-06,eng,0,0,6,4chan
2021-06-06,eng,0,1,33,4chan
2021-06-07,eng,0,0,7,4chan
2021-06-07,eng,0,1,43,4chan
2021-06-08,eng,0,0,13,4chan
2021-06-08,eng,0,1,40,4chan
2021-06-08,eng,1,1,2,4chan
2021-06-09,eng,0,0,20,4chan
2021-06-09,eng,0,1,42,4chan
2021-06-09,eng,1,1,1,4chan
2021-06-10,eng,0,0,13,4chan
2021-06-10,eng,0,1,30,4chan
2021-06-10,eng,1,0,1,4chan
2021-06-10,eng,1,1,1,4chan
2021-06-11,eng,0,0,14,4chan
2021-06-11,eng,0,1,31,4chan
2021-06-12,eng,0,0,10,4chan
2021-06-12,eng,0,1,44,4chan
2021-06-12,eng,1,1,2,4chan
2021-06-13,eng,0,0,10,4chan
2021-06-13,eng,0,1,27,4chan
2021-06-14,eng,0,0,4,4chan
