date,lang,label_GR,v2_NWO,counts,platform
2019-09-21,ger,0,0,62,twitter
2019-09-21,ger,0,1,10,twitter
2019-09-21,ger,1,0,13,twitter
2019-09-22,ger,0,0,92,twitter
2019-09-22,ger,0,1,2,twitter
2019-09-22,ger,1,0,18,twitter
2019-09-23,ger,0,0,114,twitter
2019-09-23,ger,0,1,7,twitter
2019-09-23,ger,1,0,13,twitter
2019-09-24,ger,0,0,123,twitter
2019-09-24,ger,0,1,15,twitter
2019-09-24,ger,1,0,11,twitter
2019-09-25,ger,0,0,135,twitter
2019-09-25,ger,0,1,12,twitter
2019-09-25,ger,1,0,16,twitter
2019-09-25,ger,1,1,1,twitter
2019-09-26,ger,0,0,124,twitter
2019-09-26,ger,0,1,6,twitter
2019-09-26,ger,1,0,23,twitter
2019-09-27,ger,0,0,133,twitter
2019-09-27,ger,0,1,9,twitter
2019-09-27,ger,1,0,26,twitter
2019-09-28,ger,0,0,82,twitter
2019-09-28,ger,0,1,4,twitter
2019-09-28,ger,1,0,20,twitter
2019-09-29,ger,0,0,88,twitter
2019-09-29,ger,0,1,6,twitter
2019-09-29,ger,1,0,22,twitter
2019-09-30,ger,0,0,97,twitter
2019-09-30,ger,0,1,7,twitter
2019-09-30,ger,1,0,12,twitter
2019-10-01,ger,0,0,86,twitter
2019-10-01,ger,0,1,26,twitter
2019-10-01,ger,1,0,17,twitter
2019-10-02,ger,0,0,88,twitter
2019-10-02,ger,0,1,8,twitter
2019-10-02,ger,1,0,16,twitter
2019-10-03,ger,0,0,64,twitter
2019-10-03,ger,0,1,8,twitter
2019-10-03,ger,1,0,35,twitter
2019-10-04,ger,0,0,100,twitter
2019-10-04,ger,0,1,10,twitter
2019-10-04,ger,1,0,24,twitter
2019-10-05,ger,0,0,105,twitter
2019-10-05,ger,0,1,4,twitter
2019-10-05,ger,1,0,17,twitter
2019-10-05,ger,1,1,1,twitter
2019-10-06,ger,0,0,92,twitter
2019-10-06,ger,0,1,4,twitter
2019-10-06,ger,1,0,33,twitter
2019-10-06,ger,1,1,2,twitter
2019-10-07,ger,0,0,175,twitter
2019-10-07,ger,0,1,6,twitter
2019-10-07,ger,1,0,26,twitter
2019-10-07,ger,1,1,1,twitter
2019-10-08,ger,0,0,141,twitter
2019-10-08,ger,0,1,2,twitter
2019-10-08,ger,1,0,11,twitter
2019-10-09,ger,0,0,147,twitter
2019-10-09,ger,0,1,4,twitter
2019-10-09,ger,1,0,45,twitter
2019-10-09,ger,1,1,2,twitter
2019-10-10,ger,0,0,143,twitter
2019-10-10,ger,0,1,17,twitter
2019-10-10,ger,1,0,40,twitter
2019-10-10,ger,1,1,3,twitter
2019-10-11,ger,0,0,124,twitter
2019-10-11,ger,0,1,8,twitter
2019-10-11,ger,1,0,27,twitter
2019-10-11,ger,1,1,2,twitter
2019-10-12,ger,0,0,98,twitter
2019-10-12,ger,0,1,8,twitter
2019-10-12,ger,1,0,24,twitter
2019-10-13,ger,0,0,106,twitter
2019-10-13,ger,0,1,3,twitter
2019-10-13,ger,1,0,28,twitter
2019-10-14,ger,0,0,91,twitter
2019-10-14,ger,0,1,2,twitter
2019-10-14,ger,1,0,20,twitter
2019-10-15,ger,0,0,116,twitter
2019-10-15,ger,0,1,5,twitter
2019-10-15,ger,1,0,27,twitter
2019-10-15,ger,1,1,1,twitter
2019-10-16,ger,0,0,116,twitter
2019-10-16,ger,0,1,6,twitter
2019-10-16,ger,1,0,15,twitter
2019-10-17,ger,0,0,102,twitter
2019-10-17,ger,0,1,14,twitter
2019-10-17,ger,1,0,25,twitter
2019-10-18,ger,0,0,93,twitter
2019-10-18,ger,0,1,6,twitter
2019-10-18,ger,1,0,22,twitter
2019-10-19,ger,0,0,72,twitter
2019-10-19,ger,0,1,4,twitter
2019-10-19,ger,1,0,23,twitter
2019-10-20,ger,0,0,72,twitter
2019-10-20,ger,0,1,8,twitter
2019-10-20,ger,1,0,23,twitter
2019-10-20,ger,1,1,1,twitter
2019-10-21,ger,0,0,80,twitter
2019-10-21,ger,0,1,9,twitter
2019-10-21,ger,1,0,27,twitter
2019-10-22,ger,0,0,89,twitter
2019-10-22,ger,0,1,2,twitter
2019-10-22,ger,1,0,15,twitter
2019-10-22,ger,1,1,1,twitter
2019-10-23,ger,0,0,87,twitter
2019-10-23,ger,0,1,2,twitter
2019-10-23,ger,1,0,26,twitter
2019-10-23,ger,1,1,1,twitter
2019-10-24,ger,0,0,94,twitter
2019-10-24,ger,0,1,6,twitter
2019-10-24,ger,1,0,29,twitter
2019-10-24,ger,1,1,1,twitter
2019-10-25,ger,0,0,97,twitter
2019-10-25,ger,0,1,7,twitter
2019-10-25,ger,1,0,30,twitter
2019-10-26,ger,0,0,83,twitter
2019-10-26,ger,0,1,7,twitter
2019-10-26,ger,1,0,17,twitter
2019-10-27,ger,0,0,82,twitter
2019-10-27,ger,0,1,6,twitter
2019-10-27,ger,1,0,24,twitter
2019-10-28,ger,0,0,110,twitter
2019-10-28,ger,0,1,5,twitter
2019-10-28,ger,1,0,23,twitter
2019-10-28,ger,1,1,1,twitter
2019-10-29,ger,0,0,98,twitter
2019-10-29,ger,0,1,3,twitter
2019-10-29,ger,1,0,41,twitter
2019-10-30,ger,0,0,99,twitter
2019-10-30,ger,0,1,12,twitter
2019-10-30,ger,1,0,31,twitter
2019-10-31,ger,0,0,85,twitter
2019-10-31,ger,0,1,7,twitter
2019-10-31,ger,1,0,16,twitter
2019-11-01,ger,0,0,81,twitter
2019-11-01,ger,0,1,3,twitter
2019-11-01,ger,1,0,35,twitter
2019-11-02,ger,0,0,94,twitter
2019-11-02,ger,0,1,4,twitter
2019-11-02,ger,1,0,27,twitter
2019-11-02,ger,1,1,3,twitter
2019-11-03,ger,0,0,101,twitter
2019-11-03,ger,0,1,4,twitter
2019-11-03,ger,1,0,29,twitter
2019-11-04,ger,0,0,85,twitter
2019-11-04,ger,0,1,4,twitter
2019-11-04,ger,1,0,36,twitter
2019-11-04,ger,1,1,1,twitter
2019-11-05,ger,0,0,74,twitter
2019-11-05,ger,0,1,3,twitter
2019-11-05,ger,1,0,37,twitter
2019-11-06,ger,0,0,79,twitter
2019-11-06,ger,0,1,3,twitter
2019-11-06,ger,1,0,22,twitter
2019-11-07,ger,0,0,96,twitter
2019-11-07,ger,0,1,6,twitter
2019-11-07,ger,1,0,12,twitter
2019-11-07,ger,1,1,1,twitter
2019-11-08,ger,0,0,116,twitter
2019-11-08,ger,0,1,2,twitter
2019-11-08,ger,1,0,15,twitter
2019-11-09,ger,0,0,93,twitter
2019-11-09,ger,0,1,5,twitter
2019-11-09,ger,1,0,12,twitter
2019-11-09,ger,1,1,1,twitter
2019-11-10,ger,0,0,90,twitter
2019-11-10,ger,0,1,3,twitter
2019-11-10,ger,1,0,27,twitter
2019-11-11,ger,0,0,72,twitter
2019-11-11,ger,0,1,5,twitter
2019-11-11,ger,1,0,24,twitter
2019-11-11,ger,1,1,1,twitter
2019-11-12,ger,0,0,86,twitter
2019-11-12,ger,0,1,2,twitter
2019-11-12,ger,1,0,17,twitter
2019-11-13,ger,0,0,82,twitter
2019-11-13,ger,0,1,6,twitter
2019-11-13,ger,1,0,28,twitter
2019-11-13,ger,1,1,1,twitter
2019-11-14,ger,0,0,98,twitter
2019-11-14,ger,0,1,3,twitter
2019-11-14,ger,1,0,33,twitter
2019-11-15,ger,0,0,95,twitter
2019-11-15,ger,0,1,6,twitter
2019-11-15,ger,1,0,18,twitter
2019-11-16,ger,0,0,102,twitter
2019-11-16,ger,0,1,3,twitter
2019-11-16,ger,1,0,32,twitter
2019-11-17,ger,0,0,100,twitter
2019-11-17,ger,0,1,1,twitter
2019-11-17,ger,1,0,21,twitter
2019-11-18,ger,0,0,90,twitter
2019-11-18,ger,0,1,3,twitter
2019-11-18,ger,1,0,18,twitter
2019-11-19,ger,0,0,107,twitter
2019-11-19,ger,0,1,9,twitter
2019-11-19,ger,1,0,28,twitter
